HJV5JBCXX_PR0478_01A0202	HJV5JBCXX_PR0478_02A0403	HJV5JBCXX_PR0478_03A1105	HJV5JBCXX_PR0478_04A1206
C230037L18Rik	0.000198601854778602	-0.000198601854778602	-0.00414998410388723	0.000564509205787989
Rbm18	0.0250814734794478	-0.0932976286244873	0.0386500903318101	-0.0250814734794478
Lgalsl	0.0259320926621349	-0.0586338515694074	0.0624755282404088	-0.0259320926621349
Tcp11l1	0.00853983757195298	-0.00408882345212902	-0.0243634399717276	0.00408882345212902
Tcp11l2	0.0116381630754034	0.0687208219946776	-0.0212112035789289	-0.0116381630754034
Gfpt1	-0.104774888848352	0.0148315046351541	0.0723689982903561	-0.0148315046351524
Gfpt2	0.0558575529971659	-0.00373763570793351	0.00373763570793262	-0.0335331061102142
Ch25h	4.51258623823669e-06	-4.51258623823669e-06	-1.54541298138522e-05	0.0146249457546155
A930041C12Rik	-0.00264570394220609	0.00264570394220698	0.00265847179981815	-0.00362330132570499
Gpr137	-0.00141059835406931	-0.0205800756632009	0.0579167413354584	0.00141059835406931
Gpr132	0.093741989251015	0.0221652023079777	-0.0221652023079795	-0.0636415289005345
Esyt1	0.0591367060244501	0.016978789281346	-0.0319114410612507	-0.016978789281346
Esyt2	0.0491436540496561	0.0701801288129893	-0.099910051924553	-0.0491436540496579
Esyt3	0.000438755400711699	-0.00341753612998996	0.0046167590467725	-0.000438755400711699
Mybbp1a	-0.0273575140074858	0.027357514007484	-0.0671412855293507	0.0551496908974247
1700048O20Rik	-0.00215907396977322	-0.00329627858710424	0.00548529173060164	0.00215907396977322
Mad2l1bp	0.0608790842265616	-0.138412946764804	-0.0374822071772201	0.0374822071772201
Cmklr1	-0.000630009335476522	-0.0123864823279742	0.0276340196111748	0.000630009335476522
Tagap	0.164689565085325	0.0254178453914768	-0.0254178453914751	-0.142077185466231
Hmg20a	0.0220166408129057	-0.0300244301013368	-0.0220166408129057	0.105881954683195
Rmnd5b	0.0577349082184071	-0.0577349082184089	0.126236519252139	-0.074526863858642
Thoc3	-0.0496000212376497	0.0477727337626987	0.0819928994421844	-0.0477727337626987
Thoc2	0.0526599893645709	-0.100139353066028	0.18294148711073	-0.0526599893645709
Thoc1	-0.0319805921256169	0.0319805921256169	0.0425936245159484	-0.0435433333899837
Thoc7	-0.0231245302825123	-0.0472636101188364	0.0231245302825123	0.144940894050311
Thoc6	-0.0768086925122375	0.0106564748004807	-0.0106564748004807	0.121943645619732
Thoc5	0.0442809184549873	0.0404610502514231	-0.0778715275253923	-0.0404610502514213
B3galt5	-0.0307651655238006	0.00858715606760363	-0.00858715606760363	0.0252417140437524
B3galt6	0.0880416009754637	0.0145189996238511	-0.0145189996238493	-0.067584248834212
Acaca	-0.0591318703023429	-0.0414517754606862	0.0414517754606862	0.0966713319447212
B3galt1	0.0101492155850877	3.82056797687547e-06	-3.82056797709751e-06	-1.74426597916444e-05
B3galt2	-0.0211691634554807	0.0123026142947227	0.0239231441701548	-0.0123026142947218
Acacb	0.0188746571505085	-0.0188746571505076	0.0807502269162779	-0.0417053000349696
Wnk2	5.5184161564803e-06	-5.5184161564803e-06	-1.94487982168035e-05	0.000499204951098342
Wnk3	0.00257428804142723	-0.00257428804142723	-0.0272124203506623	0.00360888185517805
Wnk1	0.00897983628369126	-0.00897983628369126	0.0153078035423029	-0.200635196511644
Wnk4	0.0226190085337006	0.0260993961111842	-0.0429444194342548	-0.0226190085337015
2810049E08Rik	1.44179033105818e-05	0.000631312722769506	-1.44179033105818e-05	-4.50421425832737e-05
Pcbp4	-0.0547596841412119	0.0118162190571756	0.113006949136189	-0.0118162190571738
Wwc2	-0.009667021417477	0.00138037892758902	-0.00138037892758902	0.0527642919325366
Pcbp2	0.0234270512661769	-0.0279893992805285	0.00799380670763838	-0.00799380670763838
Cacnb1	-0.00702344805320987	0.00702344805320987	0.0540255142678747	-0.077023362373291
Pcbp1	-0.0480540233849638	0.048054023384962	-0.0730461772508981	0.0520399939472771
Spop	0.0565830451378364	0.0802410241633851	-0.214208720381361	-0.0565830451378364
Plcxd2	0.221910874935379	-0.114711283435845	0.114711283435843	-0.154321923256159
Plcxd1	0.0307448003454045	-0.0271173250073478	0.00621553677532916	-0.00621553677532916
Gm15408	-0.00794619188211554	0.0125030279504657	-0.00229953340091615	0.00229953340091615
Gm15401	-0.00259890383681549	-0.00772292215136616	0.00259890383681505	0.00468548783556644
Abcc10	0.00836829213444368	-0.00836829213444545	0.0309337844200837	-0.0363556059993879
Qpctl	-0.11102067640183	-0.0357025624677814	0.0888748062468174	0.0357025624677831
Pum2	0.0153610065093606	-0.0448540380538596	0.0374845744644432	-0.0153610065093606
Pum1	-0.0133559868185529	0.279076148553424	-0.0583564568934669	0.0133559868185529
Mertk	-0.00115249170776222	-0.00115781486530453	0.00115249170776222	0.00514710189526701
Snx17	-0.0838693370703893	0.039288211738695	-0.0252453916742414	0.0252453916742414
Snx16	0.0312697198998784	-0.0230967588842468	0.0230967588842468	-0.043091318241002
Snx15	0.0192385609429202	0.0209872390958505	-0.0192385609429202	-0.0965939937238538
Snx14	0.000604841831096437	-0.000604841831098213	-0.00243068099952026	0.0628694042790947
Snx13	-0.00515769908095542	0.00515769908095542	0.0479505909839624	-0.0279598503175276
Snx12	-0.0200086680364322	0.0200086680364322	-0.162044221773318	0.0861498622921069
Snx11	-0.140219051111321	-0.0463769082612941	0.0463769082612941	0.0466712912376952
Snx10	-0.00657843985326956	-0.156044993620664	0.0612720833685145	0.00657843985326956
4921507P07Rik	-0.000302016325322896	-0.00975311324146499	0.0286477600622792	0.000302016325322896
Snx19	-0.260775061191241	-0.00804744389559353	0.00804744389559175	0.0863013986739265
Snx18	0.170482813312496	-0.0105452706444709	-0.0652209051634784	0.0105452706444726
Hdac7	0.0272550419598332	0.0426363155825307	-0.0626345336097565	-0.0272550419598332
Gxylt1	0.149866308183501	-0.0551164444571395	-0.0286808257544351	0.0286808257544333
Grrp1	1.13047782203113e-05	0.00241408846685021	-1.13047782204223e-05	-1.45478143255273e-05
Lhx2	-0.00262390379191735	-0.00263216409717781	0.00545283224569082	0.00262390379191757
Lhx8	-0.000523752610418232	-0.000526555678731007	0.00295001950458908	0.000523752610418239
Lhx9	0.0301018082636673	1.13498417659841e-05	-1.13498417664282e-05	-5.1818903655132e-05
Hottip	9.72396937304332e-07	-9.72396937193309e-07	-3.33010361386332e-06	0.00315462938049382
Gstz1	-0.0111351201411978	-0.00116231036993319	0.00520370909264578	0.00116231036993142
C530008M17Rik	-0.00626902026485254	0.0172161666956523	-0.00029007369950218	0.000290073699503068
Oca2	0.00212315693580267	-0.00168627615992301	0.00063793808613799	-0.000637938086138101
Mir128-1	0.00591768114497615	0.00119128880515351	-0.0011912888051544	-0.0127547324798378
Otulin	-0.0492942417458941	-0.0042860049180522	0.00428600491805398	0.0692523892619263
Gm13497	1.29587318387081e-06	-1.29587318384305e-06	-4.43789598883471e-06	0.00420365983149712
Gm13498	-0.00355336673466056	9.06104525308926e-05	-9.06104525306706e-05	0.00274904546955712
Prap1	0.000676434470333831	8.36600472986504e-06	-8.36600472986504e-06	-4.02144597109189e-05
Dcps	-0.00219892642915731	0.000744926498084553	-0.000744926498084553	0.110800536206842
Clec14a	9.72396937304332e-07	-9.72396937193309e-07	-3.33010361386332e-06	0.00315462938049382
1700096K18Rik	-0.0463141390527753	-0.00745682481388776	0.0363394772638213	0.00745682481388688
Lrpprc	0.00927946610420882	-0.0209794031739499	0.0729016684495338	-0.00927946610420882
Gapdhs	-0.0161214149321047	-0.0125581376191954	0.0252923614157456	0.0125581376191963
Pink1	0.0307936481841811	0.0537582795830414	-0.0307936481841811	-0.143112917148899
Gpbp1	-0.00194150444713337	0.1891801550259	-0.197561820687488	0.00194150444713337
Dcp2	0.100828235096811	-0.0631599555735924	-0.0163686791731656	0.0163686791731639
Amica1	-0.0774317120902239	-0.148706712812833	0.111009988307243	0.0774317120902239
Tnf	-0.00124665593419149	-0.00824144996522858	0.00124665593419149	0.0270493729309429
Tnc	6.4058612929685e-06	-6.4058612929685e-06	0.0206754648994902	-4.96285069937485e-05
Tnn	0.0014916781095784	0.00845198963582394	-0.0014916781095784	-0.00619206903110969
Sap130	-0.0443997629363473	0.0231158990306213	-0.00928718986081023	0.00928718986081201
1700029J07Rik	0.00659210866352744	-0.00659210866352744	0.0545230687231477	-0.013315451654309
Nos3	-0.000605384549378751	0.000605384549378751	-0.000617085078476354	0.00674127349174469
Lcp2	0.0112961214846425	0.0594161777972175	-0.0194138097845027	-0.0112961214846443
Lcp1	-0.0154583745105477	0.061704254844809	-0.0678905692304852	0.0154583745105441
Man2c1os	0.0237129720349625	-0.011985089069686	0.011985089069686	-0.0657573034975165
Nfkbib	-0.0442253712053322	-0.0154726830002581	0.0314463811044039	0.0154726830002581
Nfkbia	-0.0305806839994531	-0.0829530128719949	0.0646073515811558	0.0305806839994514
Chuk	0.0805366569988486	0.0308436321571719	-0.0308436321571719	-0.0787794841191136
Nfkbid	0.0666236246187424	-0.202747388863999	0.16030151024904	-0.0666236246187424
Nfkbie	-0.0961154048602673	-0.0438816531604509	0.0623470453229302	0.0438816531604509
Nfkbiz	0.0157338105900671	-0.261289729820003	0.0809746734010801	-0.0157338105900671
Yif1b	-0.108799738063951	-0.0172971402672619	0.0304923245521049	0.0172971402672637
Yif1a	0.0898314050268532	-0.00647654462860991	0.00647654462860814	-0.0137756939793405
Cldn34c1	-0.00291276939004947	-0.00170274312079965	0.00170274312079988	0.00443450214410968
Ido1	-0.00419434448659906	-0.00420526004180122	0.00502558050537272	0.00419434448659906
Bre	-0.0892265709093696	0.0260071330236133	-0.0151879523313614	0.0151879523313614
Fxyd7	0.000754413995661452	-0.00178996502979145	0.00746819996787429	-0.000754413995661229
Dennd6b	0.00346084652638545	-0.0793796297278124	0.0624580245150739	-0.00346084652638723
Csde1	0.0263895062190116	0.0811477517145569	-0.0263895062190134	-0.0629558713325515
Mynn	-0.101348951340366	0.114446825055929	0.0158258165303593	-0.0158258165303593
Sec61b	0.00364936445328645	-0.00528635879388162	-0.00364936445328645	0.146460036823706
Ybx1	0.0833607328028894	0.00380023243761407	-0.00380023243761407	-0.0337963575156497
Tnip2	0.0278388230650961	-0.0278388230650961	0.0598403935214069	-0.0458466473922847
Tnip3	-0.00227442347307072	0.020111541769392	-0.000800923084512739	0.000800923084511851
Tnip1	-0.0765949619321464	0.0241058963082192	0.013246203372784	-0.0132462033727823
Rbbp8nl	-0.000609189215805034	0.000609189215805034	0.00287100849123642	-0.000621926951485488
Bcl2l1	-0.0616864971496121	-0.0560273928263566	0.0560273928263566	0.183985450782666
Bcl2l2	-0.0295674803843271	0.0173593797316132	0.0258484292963557	-0.0173593797316132
4933417G07Rik	5.5184161564803e-06	-5.5184161564803e-06	-1.94487982168035e-05	0.000499204951098342
Fgfr2	-0.000607451177215834	0.000607451177215834	0.00864157986009162	-0.000635821080843701
Fgfr3	-0.000607106398348767	0.000607106398348753	-0.000613088269312986	0.00255056016784268
Fgfr1	0.0186117840309192	-0.0140429399479052	-0.00342095455389568	0.00342095455389568
Mxd4	0.0438356944669209	-0.0185750920369259	0.0114212929837016	-0.0114212929836999
Mxd3	-0.00999408041238947	-0.0378224948420351	0.00999408041238947	0.0604908912989872
Mxd1	0.130530459606497	-0.0930643232623982	0.0476573502690627	-0.0476573502690609
Dolk	0.000424144609539212	-0.150360476393649	0.0215496447870436	-0.000424144609539212
Trmt6	0.0202798389831305	-0.0690455108236403	0.0442459660214407	-0.0202798389831305
Mirlet7f-1	-0.00105173400739417	-0.00105446863305519	0.00126109904073861	0.00105173400739418
Trmt5	-0.0394233509182431	-0.00816347272489004	0.0703092594051746	0.00816347272489182
Asprv1	-0.00512842852023354	0.0058007867579688	0.00412231671024754	-0.00412231671024754
9530027J09Rik	-0.0104801937098591	0.0104801937098582	-0.023626029365861	0.0143854554618006
Arl9	1.07666461196532e-06	-1.07666461196532e-06	0.00348002636010364	-8.34097281088297e-06
Iars2	-0.035629404901254	-0.0331728081425702	0.0972759012849895	0.0331728081425702
Arl1	-0.012674714773917	0.00921954249522905	-0.00921954249522727	0.0376578580096183
Arl3	0.0485940923883703	0.0156217012940942	-0.025496460739129	-0.0156217012940942
Arl2	-0.0305294581863027	0.02097832616254	0.00536940139142139	-0.00536940139141961
Arl6	-0.0436819267410122	0.013219461776	-0.013219461776	0.0147557465440622
Clip2	0.0364962002246312	-0.0356113019605511	0.00139972688963841	-0.00139972688963841
Clip1	0.0174697942094344	0.113766531066876	-0.0399943918595778	-0.0174697942094344
Clip4	1.07666461196532e-06	-1.07666461196532e-06	0.00348002636010364	-8.34097281088297e-06
Sepp1	0.11430868645696	-0.0573978364595202	-0.123788266692761	0.057397836459522
Triobp	-0.0541737198760295	0.107237080123628	-0.0318502741869278	0.031850274186926
Nlrc4	0.00197219734487053	0.0765097428068184	-0.00197219734487053	-0.00208312810178324
Nlrc5	-0.130538545276664	-0.240505842253908	0.130538545276666	0.18320029798495
Nlrc3	-0.0500265777276745	0.00981055875148762	-0.00981055875148584	0.0399185188038889
Vbp1	0.092337795981674	-0.00278995931521031	-0.0176824957275645	0.00278995931521031
AY358078	0.000671891977085615	-0.000517221104602061	-0.000547002859550449	0.000517221104602283
Lca5l	0.00161247540627096	-0.00106850693093641	0.00106850693093619	-0.00370653221901773
Msantd4	-0.00737135316629178	0.00737135316629178	-0.0592486334690427	0.0728835199987028
Wrnip1	0.0599129245706678	-0.059912924570666	-0.108826348026987	0.159067788149869
Msantd1	0.00119758480222654	0.0177256910935366	-0.00646433020317749	-0.00119758480222654
Msantd2	-0.0490431092304373	0.0755712373410979	-0.00502326793504615	0.00502326793504615
Car5b	-0.0188247027324113	-0.101764440430028	0.0188247027324113	0.022383595087561
Dhfr	0.00866355093076177	-0.0233812595652729	0.0876693359578642	-0.00866355093076177
Ei24	-0.0114219214740334	0.0676910508606454	0.0114219214740352	-0.0698856948859081
Gipr	6.06540367353858e-06	-6.06540367376063e-06	0.000577830296150328	-5.05205301513101e-05
Shtn1	1.29587318387081e-06	-1.29587318384305e-06	-4.43789598883471e-06	0.00420365983149712
Ddx23	-0.0262092395813021	0.0262092395813021	0.0540333399520971	-0.030667798684763
C030039L03Rik	0.0308532168677198	-0.0173751105690645	-0.0216932706106574	0.0173751105690645
Ddx20	0.0401862662130146	0.112877338090314	-0.0401862662130128	-0.0989598383520072
Ddx27	-0.0145339024118574	0.0145339024118574	-0.202274520759737	0.0323452626348679
Ddx24	-0.00836103024156643	0.00836103024156643	-0.0672095811611015	0.0289606707120722
Ddx28	-0.00996546296796197	-0.132304978737611	0.0510808608611253	0.00996546296796375
Dear1	0.000819229020423196	0.000671432847452413	-0.000671432847452635	-0.00301718275198604
Adrb1	-0.0477701712882102	0.053483716255899	0.0312175604624878	-0.0312175604624878
Adrb2	0.0244611441656293	-0.111106539401639	-0.0244611441656311	0.0549461665011783
Lactbl1	0.00272851573543509	-0.00394471586612521	-0.000981253877452737	0.000981253877452293
Ccbl1	0.0184945185620649	-0.0184945185620649	-0.0378770191103524	0.130421447458463
Ccbl2	0.00322743656195357	-0.0157879556221472	-0.00322743656195357	0.0285422939696129
Dcaf12l2	1.13047782203113e-05	0.00241408846685021	-1.13047782204223e-05	-1.45478143255273e-05
Birc6	0.0635721115007968	-0.104088794417818	0.0825955279855499	-0.0635721115007968
Birc5	-0.0787679749607904	-0.05658405162281	0.0717726638267697	0.05658405162281
Birc3	-0.0865856317596432	0.0287583724366574	-0.0287583724366591	0.123859287405953
Birc2	0.0627879300446299	-0.0268910910515672	0.0268910910515672	-0.05773826410997
Ctu2	-0.00456297313424514	0.00456297313424692	0.0762750740569285	-0.00919869974345389
Ctu1	-0.0171086132027174	0.0268576120108008	0.0171086132027174	-0.0280187296547538
Trim46	-0.0565038064779646	-0.00893681553167802	0.00893681553167802	0.0176825997762533
Trim47	0.00017069141319892	0.00729891340949917	-0.000170691413198476	-0.00156590378571764
Trim44	-0.00387594388622148	0.0351891070341335	-0.0317072331118151	0.00387594388622325
Trim45	-0.0158497488181117	0.0424643876530695	-0.00302107169668986	0.00302107169668986
Trim42	0.0064773129855118	9.03597869135186e-05	-0.00114261092407708	-9.03597869137407e-05
Trim40	0.000676434470333831	8.36600472986504e-06	-8.36600472986504e-06	-4.02144597109189e-05
Trim41	-0.0303192026009755	0.0177247787334123	0.0531523525672819	-0.0177247787334123
1700100I10Rik	0.00762285962463538	2.86896254308999e-06	-2.86896254297897e-06	-1.30980885056919e-05
Vstm2a	0.00318532137848182	-0.00318532137848182	0.0355200460841187	-0.00327972352438932
Cdc37	-0.0161968775829209	0.0161968775829227	-0.0399702130347084	0.110581785444342
Inadl	-0.0481451585625692	0.0551953995029475	-0.21329190031345	0.048145158562571
Mtx3	0.0207477140212227	-0.0146301861066682	0.0146301861066682	-0.0475142010663667
Mtx2	-0.141143700739413	0.0862009235185042	0.0327388039543486	-0.0327388039543486
Mtx1	-0.0448579874540123	0.0103059482649162	-0.00575657471446966	0.00575657471447144
S100pbp	-0.0151493891274885	-4.28436114852104e-05	4.28436114852104e-05	0.0281979409232598
Lias	0.0139837131528484	0.0922817061174044	-0.0139837131528484	-0.0171667503037618
Gfm1	-0.000982524987238165	0.0379194122000648	0.000982524987238165	-0.121966871832042
Olfr1181	1.07666461196532e-06	-1.07666461196532e-06	0.00348002636010364	-8.34097281088297e-06
Tpi1	0.000666713853595624	-0.0694982271430931	-0.000666713853595624	0.0574272093803092
Glrp1	0.012668321957447	4.76982976560514e-06	-4.76982976560514e-06	-2.1776565552134e-05
Becn1	0.0645467007468348	-0.0196084365468074	0.0196084365468074	-0.109869861835193
Olfr1234	9.72396937304332e-07	-9.72396937193309e-07	-3.33010361386332e-06	0.00315462938049382
Becn2	0.00381965622273045	1.43713733213868e-06	-1.43713733219419e-06	-6.56113063407515e-06
Fam135a	-0.0160769184986522	-0.016128618943922	0.0347055144330435	0.0160769184986522
Lilr4b	-0.177578065430154	-0.457983119112212	0.378425378689743	0.177578065430152
Nono	-0.038765456497476	0.0408715979822318	-0.0392507125347894	0.0387654564974742
Ticam2	0.0220853608077367	-0.000576344792837524	0.000576344792837524	-0.000626337427708901
Gatsl3	-0.058546455011502	0.0535176104271216	-0.0223757961191193	0.0223757961191193
Gatsl2	-0.0265287434497825	-0.0156987430310487	0.0391885742443225	0.0156987430310505
Gkap1	-0.0229101584516389	0.00417812159435638	-0.00288455313902336	0.00288455313902247
Sirt3	-0.0315059823028072	0.0206773756129692	0.0459010218629707	-0.0206773756129692
Sirt2	0.0474782277787877	-0.112345711767029	-0.00332922570049554	0.00332922570049554
Sirt1	-0.0114277419822262	0.0114277419822244	0.0778408460767572	-0.146513994380657
Sirt7	0.0255233820001433	-0.0717569262425712	0.104395720713914	-0.025523382000145
Sirt5	0.00547823321860985	-0.0390256660677641	-0.00547823321860985	0.0198080623482113
Sirt4	-0.0153447120778365	-0.0393456124848273	0.0153447120778365	0.0468548776339022
Sox11	1.1779915524035e-05	-1.1779915523924e-05	0.00225504204233662	-3.50257925197939e-05
Sox12	-0.0188188470392863	0.00475587189456572	-0.00475587189456572	0.0197040697894728
Sox13	9.99955258684793e-06	0.0145714912052866	-9.99955258684793e-06	-2.95371979912584e-05
Hspb9	0.000125289806589324	-0.00115365785474064	0.0126906402955009	-0.000125289806589324
Acpt	2.60235233032757e-05	-2.60235233033868e-05	-8.91264315445728e-05	0.00296895268184971
Dazap1	-0.0800826068809446	-0.0466139959370189	0.0570345254784304	0.0466139959370189
Dazap2	-0.00700532375824459	0.0512869325581757	-0.0583283555646048	0.00700532375824636
Acp5	-0.0244117559699806	0.0244117559699824	-0.0594547676861374	0.0553067068481603
Acp6	-0.0178519046227414	0.0976620757283637	-0.0397898796353484	0.0178519046227414
Add3	0.0721001779141393	0.00101666360795605	-0.0384757011052166	-0.00101666360795605
Acp1	-0.0844274325125323	-0.0229310168735637	0.0229310168735637	0.180661912263227
Acp2	-0.0137078595133033	-0.185386750630842	0.0293915516084127	0.0137078595133033
Pdp1	-0.131480939539033	-0.0577664179540669	0.0845732402513697	0.0577664179540651
Pdp2	-0.00281785589911365	0.0529353035367794	0.00281785589911365	-0.0417335151299181
Leng1	-0.0672363775854237	0.0424241929619331	0.042479960436717	-0.0424241929619331
Leng9	-0.00798675935337201	0.0163809388099665	-0.0141829491920742	0.00798675935337201
Leng8	0.0696384910726646	-0.202114820922191	0.13699313644325	-0.0696384910726664
1700047G03Rik	-0.000605043212785539	0.000605043212785539	-0.000618169770225663	0.00778554184215241
Numbl	-0.00104809538547457	-0.0969705856032705	0.00104809538547457	0.0632773614496394
Fmo1	2.50657641176488e-06	-2.50657641176488e-06	0.00809871045526023	-1.94187791450195e-05
Fmo6	0.00253986553840768	-0.00253986553840768	0.00557704809744064	-0.00256746407321407
Fmo5	0.212943150774699	0.00354549352018374	-0.022568094424976	-0.00354549352018374
Ackr4	0.0424110655552945	-0.00349342851202161	-0.00482565322964978	0.00349342851202117
Hmox1	0.0167223362912887	-0.0245245419367475	-0.0167223362912878	0.028496076970228
Ackr3	0.00323275129218308	-0.000582002707429058	0.000582002707429058	-0.000592428327493122
Lat2	-0.00762673704772521	-0.00327546187088945	0.0799491863573261	0.00327546187088856
Acrbp	0.0198752063391208	-0.0710233054203844	0.0730826716771977	-0.0198752063391208
Gltscr1l	0.0419845169084088	0.176169228060271	-0.0563148340752058	-0.0419845169084105
Itm2c	0.0684170620269882	0.0122088392301531	-0.0122088392301549	-0.0180018860004534
Adgra3	0.00266131337606801	0.00406698841133313	-0.00751379040180922	-0.00266131337606712
Adgra2	0.0274753306563049	0.0093975462863054	-0.0125166561773589	-0.0093975462863054
Fsbp	0.00391773277094276	-0.00116383500136874	0.00116383500136885	-0.00117934678731479
Tmem170b	-0.00112712888452826	-0.133516724364899	0.00112712888452648	0.0365004237816251
2310040G24Rik	-0.00242816785020405	0.00242816785020405	-0.00244490155608079	0.00492583446413719
Gm10778	-0.00155659815169118	0.00155659815169074	0.00990609470871462	-0.00588043570051422
A530064D06Rik	0.00442515520099174	-0.00442515520099174	-0.0044389184574809	0.00504322251372913
Lct	-0.00797400995833675	-0.00926784553340632	0.00797400995833675	0.0136660835355569
Zfp128	-0.051443747775739	0.051443747775739	-0.076374273876338	0.0818276688942738
Pdxdc1	0.0340731992255403	0.0541109256896508	-0.0340731992255403	-0.0544604044037733
Zfp120	-0.0571694416423103	0.0777626426824156	-0.137538593574602	0.0571694416423103
Unc5cl	0.0688261565106867	-0.0259266070118258	-0.0278413420978367	0.0259266070118276
Zbtb11os1	-0.0114581495814754	0.0114581495814745	0.0300559924270649	-0.0197413688758319
Lck	0.0280632031972328	0.103260128544827	-0.0364838760201067	-0.0280632031972328
1190007I07Rik	0.0109639011074227	-0.0416700248174182	-0.0109639011074227	0.027826407296355
Cd2bp2	-0.039959481632259	-0.0346649805300299	0.0411473963886184	0.0346649805300299
Klhl22	-0.162463935960753	0.0172424883454703	-0.0172424883454685	0.0451920631557954
Ggnbp2os	-0.0532007720443275	-0.000907765512510039	0.0127279650301864	0.000907765512510039
Mettl23	-0.0137383470065071	0.022947233319158	0.0137383470065071	-0.113374254580201
Mettl22	-0.0246784993920119	-0.0393915204437274	0.0246784993920137	0.074814073477766
Mettl20	-0.0313637803036801	0.0206770948091872	-0.020677094809189	0.094702100221614
Mettl25	0.0292956295898321	-0.0263859614685593	0.0263859614685593	-0.0294911646304339
Nmnat2	0.000716438044065626	-0.000716438044064738	0.0783841397281524	-0.0769474834608355
Nmnat3	-0.04469538166326	-0.00973631245389051	0.0198728057598636	0.00973631245389051
Nmnat1	-0.0286398539736723	0.0212165220198299	0.0277477207372128	-0.0212165220198299
1110059E24Rik	-0.0317899271173516	0.0452458417086383	-0.0613428779677676	0.0317899271173516
Phrf1	-0.00121968250155824	0.286566368038056	-0.11233283717339	0.00121968250155646
Gm4980	-0.00896498016243896	0.0091321102920201	-0.030541098431244	0.00896498016243807
Ahi1	0.113589299785959	0.0115874727652656	-0.0115874727652656	-0.037491128496983
Gm4984	-0.00286690844488158	-0.000487833185417452	0.000487833185417452	0.00111666906750529
Lrrc19	-0.00366835937572585	-0.00368147953938447	0.0101401122346654	0.00366835937572585
Atg2b	0.092392818684468	-0.0380418562152176	-0.170973592449229	0.0380418562152176
Rbm3os	0.022574510524092	-0.000773932577764036	-0.000607225843319625	0.000607225843320514
Tomm40	-0.0356189057637799	0.0837245502302277	0.021753741670965	-0.0217537416709668
Ctnnbip1	-0.000140998660154601	-0.0528597083171913	0.000140998660155489	0.0360120906218953
1700123I01Rik	6.06540367353858e-06	-6.06540367376063e-06	0.000577830296150328	-5.05205301513101e-05
Nkapl	-0.0022866184013548	0.0168273021659897	-0.00614553652288174	0.00228661840135436
Hnf4a	5.5184161564803e-06	-5.5184161564803e-06	-1.94487982168035e-05	0.000499204951098342
C630043F03Rik	0.00287233066262083	-0.00287233066262083	0.0277086825750326	-0.00755493755418346
Pkhd1l1	-0.00753666643650375	-0.0152527086781018	0.00753666643650419	0.0134868776848882
Rab1b	-0.00254912767487525	0.00254912767487347	-0.0244991456655548	0.00775277834435606
0610039H22Rik	-0.0212169565803215	-0.00232420195430816	0.0118788466106947	0.00232420195430816
Dnase1	-0.034357899656273	0.020212000370404	0.113957160573582	-0.0202120003704032
Naca	-0.0193421327696974	0.0193421327696974	-0.0678384121033275	0.124881817797695
S1pr2	-0.0150432239442253	0.0936787137600312	-0.0412612854364038	0.0150432239442253
S1pr1	-0.00166810066185619	0.178632850020655	0.00166810066185796	-0.0706553398570442
S1pr5	0.0449982348485189	-0.203460007174037	0.235186024026472	-0.0449982348485172
S1pr4	0.0238124243845448	-0.0549426736297942	0.053282506505175	-0.0238124243845448
Rab19	0.000853229405411327	-0.0683024495049072	-0.000853229405411327	0.00317092705081556
Rab18	-0.0117892729113489	0.0727887120717323	-0.0305915293937034	0.0117892729113489
Ptpn9	-0.00421817874476993	-0.0883596752873412	0.00421817874476815	0.0420110919180061
Rhot1	0.0420194543513439	0.0231025104264901	-0.0262099000881175	-0.0231025104264919
Rhot2	-0.00500222176044218	0.126649519045159	-0.0111363990490219	0.00500222176044218
Got2	-0.0316535423099964	-0.0198216211293438	0.0198216211293438	0.0420610136059025
Ccz1	0.0215836481273186	-0.0215836481273186	0.0324670159779483	-0.0704565453309556
Rab13	6.06540367353858e-06	-6.06540367376063e-06	0.000577830296150328	-5.05205301513101e-05
Got1	-0.210138341522018	0.0151830881268076	-0.00708782714261247	0.00708782714261247
Zbtb9	0.134013250694444	0.0147665851633327	-0.104175845064978	-0.014766585163331
Ptpn5	0.000676434470333831	8.36600472986504e-06	-8.36600472986504e-06	-4.02144597109189e-05
Ptpn4	0.0239273655882926	-0.0239273655882926	0.139898048298001	-0.0703054819251037
2510009E07Rik	0.00628359243501331	0.00216932396429348	-0.00638932904484468	-0.00216932396429392
Cep44	-0.00370367639271763	0.0449702365295988	-0.0100195215302161	0.00370367639271763
Cep41	0.0419393870276323	-0.0165151578788549	-0.137393175612571	0.0165151578788532
1700129C05Rik	1.44179033105818e-05	0.000631312722769506	-1.44179033105818e-05	-4.50421425832737e-05
Kcnn4	-0.0201731932861797	0.0506833860024631	-0.126659532387702	0.0201731932861797
Kcnn1	2.5132325183197e-06	0.00366559230768537	-2.51323251837521e-06	-7.42357466959609e-06
Cfap97	0.0623890554211268	0.205551571497473	-0.159618460780786	-0.0623890554211286
9630013K17Rik	-0.0120727661949012	0.00591672696313683	0.00834715742035996	-0.00591672696313772
Grid2	-0.00104847896880644	-0.00105336366894426	0.00473257998539345	0.00104847896880644
Kidins220	0.0896282167914126	-0.0560277942466865	0.0457540697642322	-0.0457540697642305
