GeneID	HJV5JBCXX_PR0478_01A0202	HJV5JBCXX_PR0478_02A0403	HJV5JBCXX_PR0478_03A1105	HJV5JBCXX_PR0478_04A1206
94094	-0.150805933104616	-0.0916688952041262	0.0916688952041262	0.130188918025706
434218	0.00540672294848488	-0.00489523811502757	-0.00510594642015771	0.00489523811502757
213760	0.039414314280048	0.00975443035662771	-0.0246553537639898	-0.00975443035662593
170677	0.00190327794513756	-0.0140722037100316	0.0232067062443742	-0.00190327794513756
268663	5.07436096852665e-06	-5.07436096852665e-06	0.000483417041791778	-4.22658441383561e-05
102640608	9.8826218205561e-06	-9.8826218205561e-06	0.00189178986081584	-2.90132133560217e-05
21453	-0.0610508037337549	0.143664601472553	-0.183111033611063	0.0610508037337549
100041339	4.61551971309149e-06	-4.61551971286944e-06	-1.62666803333877e-05	0.000417527462097
100043636	-0.037704403218358	-0.00511287906302726	0.142755129381205	0.00511287906302726
259066	8.2071895995961e-07	-8.2071895995961e-07	0.00292069796508332	-6.35262192971719e-06
258958	4.45987692776484e-06	0.00716181695582319	-4.45987692787586e-06	-1.31649133888745e-05
258055	2.72739299500557e-06	-2.72739299522762e-06	0.00969917729098912	-2.11112066716979e-05
100038516	-0.0112658203566793	0.000842902024650982	-0.000842902024650982	0.0341074994147821
22775	-0.0291535307532786	0.0291535307532778	-0.0317992273639591	0.063878507030271
84092	-0.00455339981836467	-0.0495840574936732	0.0966014610431909	0.00455339981836467
230484	-0.0114079590364753	0.0114079590364735	-0.0965818932018312	0.0844261532351904
53376	-0.0286897294945891	0.00682888938407356	0.0370235737362767	-0.00682888938407356
235441	0.0661230353134101	0.18898035990466	-0.0661230353134101	-0.094621339387075
22258	-0.00178969182539745	0.14159129050285	-0.100027868913731	0.00178969182539745
22225	0.0336041314081506	-0.0336041314081506	0.0537839412549541	-0.0425751989778025
252870	0.0385543986629973	0.0986918694617955	-0.038554398662999	-0.0814410137355086
67671	-0.00183899309111268	0.00183899309111091	-0.0842361734355013	0.206931102111971
67248	-0.0485070412305326	0.0485070412305344	-0.077594067367194	0.205116816579828
54217	-0.00591293794466274	0.00591293794466274	-0.0566008404564649	0.240634222009387
67281	-0.0350999497956277	0.0350999497956259	-0.0576904819390585	0.202439380677008
68436	-0.00817907867121903	-0.0275999244773892	0.00817907867121903	0.00912492554770594
66489	-0.0773744697564585	0.0773744697564567	-0.101751131877585	0.14980765023309
19951	-0.0481360666486719	0.0481360666486719	-0.0622917803639691	0.207784126887498
19946	-0.00216042250936166	0.00216042250936166	-0.00277864411309015	0.00346522891001033
114641	-0.00378937181915617	0.000590819913647067	-0.000590819913648843	0.0827815146974231
66205	0.051625304892819	-0.00531750428704925	0.00397666741614788	-0.003976667416147
225358	0.10709267397022	0.133956679512634	-0.107092673970222	-0.1406914959655
58909	9.01036375045017e-06	-9.01036375067221e-06	-3.17556236208993e-05	0.00162208612760617
68183	-0.000597227094933928	-0.0414597065963012	0.000597227094932151	0.0667315142529024
192197	0.0310931867890378	-0.13079309963263	-0.030323925063211	0.0303239250632128
76960	0.00730517338636982	-0.00438125822329161	0.00438125822329161	-0.00442013082546877
666926	-0.0543157370838934	-0.140289487656476	0.146683422541217	0.0543157370838916
78303	0.00930458975938819	-0.00771726369584602	0.00375822361031064	-0.0037582236103102
56690	0.0161976230636309	0.05055574600574	-0.0161976230636309	-0.0753507758543641
320332	0.00467691919126834	-0.00823426003161121	-0.00467691919126878	0.0110259832131456
140810	-0.0181955077538776	-0.0127026739771505	0.0313832999799697	0.0127026739771514
100043229	1.23486359421277e-06	-1.23486359421277e-06	-4.22746473630053e-06	0.00440856897049691
106763	9.32547196386135e-06	0.0020255228267988	-9.32547196397238e-06	-1.17930051991566e-05
20602	-0.0639683362577017	0.0656698092789583	-0.0566209259752029	0.0566209259752029
20185	0.0213177323158824	-0.0213177323158806	0.02868972354241	-0.0795689052778936
100040049	-0.0119188612967553	0.00723655944940127	-0.00437252863114823	0.00437252863114779
23980	-0.0673443709232959	0.0288351941316698	-0.0288351941316698	0.0340243422021196
66441	-0.000130530996916178	-0.0282808396012655	0.0277690012431808	0.000130530996916178
69721	0.0898808931598634	-0.0819184792508754	0.0188090626635375	-0.0188090626635393
72590	0.0519996496597717	0.0353568428215567	-0.07182100299549	-0.0353568428215567
100502601	3.54097924692987e-06	-3.54097924692987e-06	0.0125886784026061	-2.74088995202426e-05
100502602	0.00213345983228874	7.28439259800595e-07	-7.28439259689573e-07	-3.32360385324471e-06
382090	-0.11981840050259	0.0381190003676366	0.0849838396563332	-0.0381190003676384
74978	-0.000935931906763443	0.000935931906763887	0.00547900240909627	-0.00525001022463112
74435	-0.000406399576711181	0.0165699585317349	-0.00186990487164662	0.000406399576710736
625068	0.059907175757111	-0.0106752593319932	0.0106752593319932	-0.0385259938026881
623734	-0.000351104877285124	-0.00141729493369819	0.000528834984179882	0.00035110487728518
625109	1.20639301561809e-05	0.000528239954875165	-1.20639301561809e-05	-3.7688230424493e-05
625131	0.00218432707995153	-0.00419946146824124	0.000667360371840564	-0.000667360371840342
216144	2.9555020397698e-06	-2.9555020397698e-06	-1.01180036211623e-05	0.0105444469879385
624845	0.00289032367818831	-0.00243750862867054	0.00243750862867032	-0.00245687907037206
625029	5.07436096852665e-06	-5.07436096852665e-06	0.000483417041791778	-4.22658441383561e-05
28113	0.0330106878857848	-0.0330106878857865	0.0655373597893725	-0.121097062952716
22301	5.07436096852665e-06	-5.07436096852665e-06	0.000483417041791778	-4.22658441383561e-05
13645	-0.0112046090560227	-0.0393424530207813	0.0112046090560218	0.0276160636270575
269356	1.72744577420225e-06	-1.72744577420225e-06	-5.91379363168443e-06	0.00616596776407197
94229	0.0243835335779421	0.00386411144929877	-0.0694453293501862	-0.00386411144929877
19283	0.00252514255634662	-0.011263500638039	-0.00252514255634706	0.00892948379861647
18971	0.0329582212960666	-0.103637340197309	0.0821370868817173	-0.0329582212960666
18972	-0.0430940726583646	-0.00407319325381827	0.0479602288498047	0.0040731932538165
67967	-0.0651136621422488	0.206857935891755	0.0651136621422488	-0.113285029774769
69745	-0.0101898444230137	-0.0140811146089908	0.0554424261423447	0.0101898444230137
433759	0.00899164929530194	0.00586811739183091	-0.00586811739183091	-0.0949333139180357
15183	-0.0269007985005274	-0.0648731275990642	0.102621197771763	0.0269007985005256
15182	-0.0531855902629417	0.0982096442905807	-0.0877529054214605	0.0531855902629399
15184	0.0326775861018902	0.101386481544926	-0.0326775861018902	-0.0563390778572206
208727	-0.100701626798609	0.112506112122771	-0.0192851909863538	0.0192851909863538
15185	0.0505789320002474	0.0273419029550386	-0.0709805621139985	-0.0273419029550386
79221	-0.00531444883309318	-0.00532982163277085	0.00531444883309362	0.0113423704764481
70315	0.00302647463040984	-0.0487700533847537	0.100993499872837	-0.00302647463040984
66355	0.000820490911934257	0.00061290620045451	-0.000612906200454288	-0.00364791592655855
229363	0.0664502387035935	-0.0259314606741246	0.00821586047089795	-0.00821586047089617
68725	-0.00190453728056639	0.0355014114673882	-0.0214638758580419	0.0019045372805655
75357	0.000779624565041548	0.000654955383804001	-0.00144836053203656	-0.000654955383803779
52118	0.00654946853753202	-0.00654946853753025	0.101293225372501	-0.0135769654357585
654804	0.00655622687604573	0.0117975704318654	-0.0106857723754099	-0.00655622687604618
280411	-0.000647486355622506	0.0013107568973445	0.000136209433463153	-0.00013620943346293
67143	0.0256953059360274	-0.0114991991737305	0.0114991991737288	-0.0286280894355784
22781	-0.0290034014072145	-0.0456270719549927	0.0464351845310897	0.0290034014072145
22778	-0.0410189521290807	0.0671367784594956	-0.0225012661068824	0.0225012661068824
22780	-0.0874993617569579	0.0941738203711751	-0.0267738972165557	0.0267738972165557
22779	0.0779658788423072	-0.0697620817182045	0.0122602614110665	-0.0122602614110665
77605	-0.00256357394589912	0.00256357394589912	-0.0192813818174269	0.0533729724527259
103537	0.102086810300042	0.0149018595174937	-0.0188745327634763	-0.0149018595174937
15270	-0.074858704975119	-0.00409583197745178	0.00409583197745	0.0715697593786491
26914	-0.0189502313163441	-0.170435224444509	0.0742952943246529	0.0189502313163459
51788	-0.0524101848766705	-0.0378926122368526	0.039985989887354	0.0378926122368526
232440	-0.0175331862945924	-0.0503114203996926	0.0175331862945942	0.0690440113116928
14172	1.91488805473261e-06	0.00307627374842029	-1.9148880546771e-06	-5.65243313505048e-06
14168	0.00958474066483817	-0.00419124611151211	0.00419124611151211	-0.129554856281677
14165	1.09381681291654e-06	-1.09381681291654e-06	0.00389218254098538	-8.46650407572078e-06
80903	5.07436096852665e-06	-5.07436096852665e-06	0.000483417041791778	-4.22658441383561e-05
268949	-0.000486851482714434	0.00156184019500294	0.000486851482714379	-0.000494293944741597
20641	-0.0238373395271267	-0.0662899428239214	0.0238373395271285	0.0633066494989976
71003	0.0122533292270717	-0.0068022913992003	0.00680229139919986	-0.0068644568896068
13619	0.0228453517651097	-0.0228453517651115	-0.0518524560125098	0.0263302579599394
241915	0.023832556243006	-0.0238325562430077	0.0784420154607943	-0.0973868433532328
54383	-0.096943918296498	0.189238243208601	-0.0413188268235345	0.0413188268235327
328381	0.00330091616860129	-0.00330091616860084	0.00606181670142991	-0.00595769156162751
66964	0.0433500966669325	0.0233498732621058	-0.0233498732621058	-0.0395057470839806
66700	0.00703982781740109	0.108248924590196	-0.00703982781740109	-0.100382546541862
105513	-0.0706193931813939	-0.027529493619129	0.0275294936191308	0.114271659290779
208092	-0.0084050908465656	0.00840509084656738	0.0389876770449948	-0.0141906697820584
76959	0.0889868112218561	-0.00963373696666459	-0.0407067969358366	0.00963373696666459
102466989	0.000566064927058241	7.00097653938414e-06	-7.00097653938414e-06	-3.36529201294677e-05
102465568	0.00133937886022517	-0.00205089769885181	-0.00133937886022562	0.0025307609277414
14538	-0.00383985074100046	-0.0268825591290103	0.0437755833466777	0.00383985074100046
102466771	8.2071895995961e-07	-8.2071895995961e-07	0.00292069796508332	-6.35262192971719e-06
232944	-0.0784239465940271	-0.00424105673951392	0.0658131972457427	0.00424105673951303
13728	0.051835358953138	0.0809699438175979	-0.0518353589531362	-0.0531608399147245
17169	-0.00279990549072551	0.0404736627941666	-0.0207509322110084	0.00279990549072551
97112	-0.0834197992256485	0.194974361971031	-0.0999510017455805	0.0834197992256485
100042173	-0.00833544467590652	-0.00939317543484375	0.0217996456392884	0.00833544467590652
56219	0.000540383564803903	-0.000540383564804348	0.023527596665148	-0.000588097685233713
58193	-0.00991697756054855	0.011449342673771	-0.108212702865778	0.00991697756054677
54616	-0.0495685308766323	0.0495685308766323	-0.14181227657785	0.0770991048744758
665378	-0.00839761003318795	0.00134356543756997	0.0249839893449968	-0.00134356543756997
21841	-0.0785147712317755	0.0299283095379934	-0.0299283095379934	0.0768864579169861
69094	-0.0390666524928065	-0.106927405012762	0.0390666524928083	0.115574675413669
72160	-0.0109176550387264	-0.0979340120253358	0.123266230968794	0.0109176550387264
21982	0.0158287015384229	-0.00254422707275381	0.00254422707275204	-0.0213226565668378
209497	0.135258511343448	-0.0249478390532616	0.0249478390532598	-0.0981615088583343
66074	0.0441437127985154	0.0305353689363752	-0.0307383988625443	-0.0305353689363752
271711	5.07436096852665e-06	-5.07436096852665e-06	0.000483417041791778	-4.22658441383561e-05
101118	0.0508658659964993	-0.0690535360034463	-0.0206947187841973	0.0206947187841973
54610	-0.000337774322711759	0.000337774322711759	0.0221597582837356	-0.0398154648513929
71310	-0.000508205591978506	0.000508205591978506	0.014959202122343	-0.000548789100072611
57915	0.0309820355143913	0.106236613966551	-0.078425515464037	-0.0309820355143913
381605	0.0365613763404555	-0.0365613763404546	0.0851364349045447	-0.0663954448891984
210789	0.00415705742400974	0.0186902564593598	-0.00415705742400974	-0.125107967277863
72238	0.0202094783912958	0.124598497885907	-0.0894343591064057	-0.0202094783912941
67046	-0.0130379970925016	-0.167358942163671	0.0130379970925016	0.043407582530639
75558	-0.000436611023360678	-0.00150375824877491	0.000436611023360678	0.00467296019657204
71056	2.18381894034891e-06	-2.18381894034891e-06	0.00776767190752492	-1.6903632306553e-05
433693	-0.033398228719026	0.0697133455926622	0.00270505819197808	-0.00270505819197808
68050	-0.00587475252338976	0.0967986484023147	-0.0752350865960985	0.00587475252338976
55946	0.00618980849265149	-0.00618980849265149	0.0721463938679499	-0.106054827833338
67803	-0.0138139584816805	0.0138139584816805	-0.0502357262939892	0.0939279819868428
29806	0.00234442353261421	0.0745171125762862	-0.159101454284187	-0.00234442353261421
55989	0.0857760382870225	-0.0302674280708093	-0.0446332353258807	0.0302674280708093
264895	-0.0602376201773058	0.107453256865742	-0.00787980379452247	0.00787980379452158
67134	0.0553899939169735	-0.0868375894215188	0.0275660852058675	-0.0275660852058657
74105	-0.0559069602959017	-0.00696904660146203	0.00696904660146025	0.150838628733714
66118	-0.0365442508279639	0.063704899705634	-0.0625489896669063	0.0365442508279639
80334	-0.000591454999310681	0.0101992213908702	0.000591454999310681	-0.00209070096505704
56461	-0.0307003633653631	0.00381476118242308	-0.00381476118242308	0.0965999009566536
80906	0.00823517593139567	-0.0150914418593251	0.0296994277083789	-0.00823517593139567
70357	0.000566064927058241	7.00097653938414e-06	-7.00097653938414e-06	-3.36529201294677e-05
74892	0.0010676018272644	-0.00106760182726462	0.00574235999997175	-0.00108455970214916
252972	-0.0298676836942438	0.0671195314269415	-0.0263925193641272	0.0263925193641272
233979	0.0323577621087789	-0.0655925955357315	-0.0323577621087789	0.129352751301278
27060	0.0321826540289756	-0.057107440680026	0.0590643861928033	-0.0321826540289738
108075	0.00712361339798662	-0.0071236133979875	0.0252762658562462	-0.00932791829713242
16998	1.49760547123456e-05	-1.49760547123456e-05	-5.12718077376739e-05	0.0531835411853412
258873	-0.000686400053966807	-0.00813398105978846	0.00157135717337153	0.000686400053966807
214685	0.000566064927058241	7.00097653938414e-06	-7.00097653938414e-06	-3.36529201294677e-05
18491	1.3666751897401e-06	-1.3666751897401e-06	0.00486261977574787	-1.05785419651228e-05
638247	0.0121990448805978	0.0262613322056762	-0.0462274457674816	-0.0121990448805995
75420	-0.0733154781762888	0.00122886658118304	-0.00122886658118126	0.0449491372594721
58226	5.07436096852665e-06	-5.07436096852665e-06	0.000483417041791778	-4.22658441383561e-05
72691	0.00588821944436191	-0.0514326984884512	0.0316273041037771	-0.00588821944436013
12286	-0.0231074708461092	0.0110478426387299	-0.011047842638729	0.0132008868478959
12287	-0.000469346694511374	0.000510931191315067	0.000469346694511263	-0.000501340127236571
12288	0.0207150911496496	0.00360274156935603	-0.00360274156935514	-0.036662742193287
12289	0.00161917701639336	-0.00161917701639336	0.0149138318167772	-0.0055529404060124
12290	0.00053403340573982	-0.00053403340573982	0.00336289557369768	-0.000543440894245295
54652	0.00213345983228874	7.28439259800595e-07	-7.28439259689573e-07	-3.32360385324471e-06
12292	-0.00131914938964561	0.0016185332610148	0.00131914938964561	-0.00455450106402666
24127	0.0854035478785917	-0.0715064013967162	-0.00347074515336487	0.0034707451533631
24128	-0.0362794204647674	-0.0361871811181285	0.0954352838435568	0.0361871811181302
241489	-0.0144863753553972	0.0111099808244166	0.0160696584796955	-0.0111099808244166
76826	0.000709635859231561	-0.000709635859231561	-0.0318013040197558	0.0108656801148337
93838	0.0153305787171325	0.0251702802880986	-0.0222086101004155	-0.0153305787171316
67068	0.0266907791818483	-0.0329557084973473	-0.0186348044516631	0.0186348044516631
102465705	0.000136733353474194	-0.000929238088102691	4.48425075976755e-05	-4.48425075976755e-05
102465707	0.000756560731302258	-0.000756560731302258	0.00447622761779654	-0.0103044456684045
69125	-0.0551845174193666	0.0555072958923226	-0.0229175930396703	0.0229175930396703
232791	0.00637919681306265	0.0681885197586194	-0.045075236201999	-0.00637919681306265
72068	-0.0574453841381359	0.065933704488895	-0.0893912448120933	0.0574453841381359
234594	0.0067979064092043	0.0994971526779729	-0.0407910342162712	-0.0067979064092043
18983	-0.0305986123373927	0.107172584735041	-0.163722155940476	0.0305986123373909
104625	0.0370130737411216	-0.0143436894967994	0.0143436894967994	-0.0729847920335249
53621	0.0891803539288176	0.0457670414603513	-0.118737304957854	-0.0457670414603513
100526505	-0.00215315774405456	0.00188724420878494	-0.000307139721295036	0.000307139721295036
320832	-0.00171336441719738	0.00115785477414665	-0.00115785477414665	0.0304929162437864
668101	1.97344487995466e-06	-1.97344487995466e-06	-6.75596060928374e-06	0.00704337696858781
330734	9.88279780622658e-07	-9.88279780594903e-07	-3.383300293619e-06	0.00352857599226503
18029	0.0257487362770341	-0.049837614945945	0.147374725819382	-0.0257487362770359
12801	0.00213345983228874	7.28439259800595e-07	-7.28439259689573e-07	-3.32360385324471e-06
18027	-0.0583396515014236	0.0328039368604696	-0.00735221159127519	0.00735221159127608
100124469	7.41500182588339e-07	-7.41500182699362e-07	-2.53846701503413e-06	0.00264771782501039
12766	-0.0469156841963123	0.0723251618630272	-0.23723766298439	0.0469156841963123
12765	-0.00048016522130756	-0.000485644598083423	0.000480165221307782	0.00831556352219764
57776	4.61551971309149e-06	-4.61551971286944e-06	-1.62666803333877e-05	0.000417527462097
117160	0.0413242082613605	-0.000452004659582173	-0.0102076988754609	0.000452004659582173
12767	0.00341805109572135	0.0452799436059586	-0.00341805109572135	-0.0104178963345705
72194	-0.00815188223189267	0.00815188223189089	0.072204820296653	-0.16027257995332
213311	0.00860424910490609	0.00892345435105613	-0.00945466334244038	-0.00860424910490565
74165	0.0216648301234823	0.00109790765810835	-0.0114771101897428	-0.00109790765810835
319616	1.20639301561809e-05	0.000528239954875165	-1.20639301561809e-05	-3.7688230424493e-05
50768	0.0105491380970149	-0.00332566249704547	0.00332566249704591	-0.00646789341680742
18769	0.0059168554721083	-0.0206413110302259	0.00594587455154727	-0.00591685547210741
18767	7.04213709745716e-06	-7.04213709790125e-06	0.0250033809557704	-5.45111120446862e-05
18768	-0.00275891870602729	-0.0165769717715225	0.00275891870602729	0.0105501919589321
70047	0.00582333622866038	-0.00582333622866038	-0.00684065970687442	0.0554370759425158
240028	-0.0642958610947097	0.1532832269497	0.0642958610947115	-0.0678582158792178
14854	-0.001476516077485	-0.0708022735280789	0.00147651607748678	0.0629022675490134
14782	0.0604925631286424	-0.0307814410381493	0.0307814410381493	-0.0413617491928449
71564	-0.0530034353059019	-0.0971411706027467	0.101167134902946	0.0530034353059019
227753	-0.0255445095997633	-0.00795573163146024	0.00795573163146024	0.057748567274329
22415	-0.00131290789969452	-0.00132256451051571	0.0131834996989082	0.00131290789969452
22417	1.51453023424786e-05	-0.00428484327676504	0.00246189497335481	-1.51453023420345e-05
76992	6.35225712410925e-05	-6.35225712410925e-05	-0.00119174146677148	0.00216739301996904
195733	0.00354853405888633	0.0246144837765891	-0.0334885731152319	-0.00354853405888544
252973	0.0360360390724388	-0.00475372170177213	0.00475372170177302	-0.00720829369998377
20655	0.0178743403665642	-0.0178743403665624	-0.0601184061077582	0.0240000875952404
77875	-0.00486442389563502	-0.00287154804523304	0.00471703407863311	0.0028715480452326
432478	0.00106700040248953	-0.00106700040248953	0.00185953454725435	-0.00107659835726348
140765	-0.000882700457934704	-0.000884785128602003	0.00105886086832456	0.000882700457934718
214523	-0.000477108865791775	-0.00048552864952911	0.000477108865791775	0.0135540994259533
208171	-0.000967242990786987	-0.000971795518240892	0.000967242990786987	0.00520034448472395
22045	8.2071895995961e-07	-8.2071895995961e-07	0.00292069796508332	-6.35262192971719e-06
68581	-0.0906371170308375	0.0580486220007526	0.0173203371659483	-0.0173203371659501
73212	-0.0138172061960473	-0.0149494825378502	0.0138172061960473	0.03756473712291
15904	9.2809164262353e-05	-0.00203727196587289	-9.2809164262353e-05	0.00149955146523961
15902	0.0278864157909737	-0.322535354335823	0.142410046105642	-0.027886415790972
15903	-0.0147608466393425	0.266572987977716	-0.197341878992212	0.0147608466393425
15901	-0.00494760884407119	-0.000868266121472061	0.000868266121471617	0.0021003002479949
229503	0.0148547595104631	-0.0395534457844029	0.188661463535155	-0.0148547595104631
21985	-0.0725184126320109	0.0796088878097603	-0.108508923194638	0.0725184126320109
12991	2.18381894034891e-06	-2.18381894034891e-06	0.00776767190752492	-1.6903632306553e-05
66673	-0.000402869444047438	-0.000421764554748627	0.000487556515245569	0.000402869444047438
72133	-0.0639282565904207	0.00793848719360213	0.0409761662788153	-0.0079384871936039
227682	-0.036060306788432	0.0745721007654261	0.0351501666458027	-0.0351501666458027
15931	0.0838475646824293	-0.0105782182773861	-0.144014044860633	0.0105782182773861
218820	2.9555020397698e-06	-2.9555020397698e-06	-1.01180036211623e-05	0.0105444469879385
668501	0.199304415812122	0.0342919605208536	-0.0342919605208554	-0.0851487407553346
15925	-0.0186560782725351	0.0186560782725351	-0.0443464007674237	0.0394721381880849
74100	0.00106906949504726	-0.00106906949504748	0.0105703171744189	-0.00109519132290092
54422	0.000536294833416079	0.00254465319155344	-0.000536294833416079	-0.000541335126549664
14860	-0.000965622844145475	-0.000971651399388263	0.000965622844145253	0.00783194865203218
14859	2.45572454349308e-06	-2.45572454371512e-06	0.00873394293802998	-1.90083326809809e-05
17095	-0.0030379159866456	-0.00206426444037611	0.00365102559016028	0.00206426444037611
69790	-0.0285902695789755	-0.000546752920625337	0.000546752920623561	0.00574765849672154
67279	0.0017985889406269	-0.030632268370578	0.00723827045563308	-0.0017985889406269
382245	-0.0027538594958294	-0.047995957239233	0.0027538594958294	0.0138498960834355
227210	0.04372217096447	-0.099638228663224	-0.0128163209359968	0.0128163209359968
66826	-0.00369172924577832	0.0036917292457801	0.160511299767968	-0.0181420701365465
78894	0.0010594014695684	-0.0603776494636357	-0.000525950472406223	0.000525950472406223
404309	9.32547196386135e-06	0.0020255228267988	-9.32547196397238e-06	-1.17930051991566e-05
66541	0.00196888924525673	0.00393410986838205	-0.00196888924525673	-0.0127519757625691
19113	2.55201582560066e-06	0.00409939386615286	-2.55201582559372e-06	-7.53314254991339e-06
19114	-0.000485302311657665	0.00463073614841736	0.000485302311657776	-0.000500301348011933
17189	5.07436096852665e-06	-5.07436096852665e-06	0.000483417041791778	-4.22658441383561e-05
223664	-0.00999179244518977	-0.0151622200131918	0.0847103259595574	0.009991792445188
70350	-0.0014674822471834	-0.0120979448384291	0.00146748224718296	0.00373543447550917
23877	-0.00780650349123846	0.10419345884563	-0.0547092136690388	0.00780650349123846
56802	-0.00552377012840477	0.0316765737109663	0.000287655655376806	-0.000287655655376806
68020	0.0365324774957525	-0.0191370762592928	-0.0942140780699816	0.0191370762592928
17874	-0.0812981033429043	0.00394063069544615	-0.00394063069544615	0.0999565324072869
244757	0.000566064927058241	7.00097653938414e-06	-7.00097653938414e-06	-3.36529201294677e-05
70893	0.00427141849941882	1.45872663864788e-06	-1.45872663864788e-06	-6.65566264987372e-06
224180	0.000566064927058241	7.00097653938414e-06	-7.00097653938414e-06	-3.36529201294677e-05
114585	-0.00636457144313329	-0.0051457279668492	0.0051457279668492	0.00912423806463458
