baseMean	log2FoldChange	lfcSE	pvalue	padj
Hmgn2	2132.87512041183	0.0524691945178902	0.0898668711631195	0.113360472107131	0.868682464299429
Hmgn1	2371.18718395247	-0.0235771285960867	0.0729740221233207	0.381631988726398	0.999958094925527
Specc1	341.957125494356	-0.00368961129282344	0.0730838799740442	0.755658814576431	0.999958094925527
Snord98	4.69697950622401	-6.2494406041021e-05	0.0740023780317145	0.971903566284891	NA
Snord99	2.70532570749006	0.000783799043864268	0.0740279690946319	0.357146366409514	NA
1190002N15Rik	2522.08820076121	-0.0234030127149881	0.0705850277963444	0.439112380785222	0.999958094925527
Snord95	30.0076591430216	-0.00147088884733361	0.0739134017176476	0.733591797187853	0.999958094925527
Snord90	1.02206455128095	-0.000205508239064033	0.0740184892472243	0.834538389727216	NA
Snord92	5.80396314060238	-7.16690354688117e-05	0.0739955213990332	0.966985890732318	NA
Snord93	7.9222489674098	0.00155895253368382	0.0740244052872277	0.41543985303414	NA
Cd74	725.943271508699	2.57257435327251	0.348360849175252	2.42035267431975e-15	5.78319068001962e-12
Cd70	1.3500551286752	-0.000411535102412725	0.074024573517016	0.570139286632255	NA
Cd72	1414.93265030356	-0.0353947929627107	0.0796885782398329	0.194797202318724	0.965751649385966
Dcxr	143.904078935295	0.00779065242949361	0.0740425800741124	0.402173891206376	0.999958094925527
Nudt22	276.893964582921	0.0041690125078601	0.0731149829268257	0.73882182418008	0.999958094925527
Nudt21	641.777656313717	0.006979945744144	0.07211454816495	0.699675065058966	0.999958094925527
Fam162a	829.075380032101	0.0114314644823967	0.0720622689341201	0.580849840593228	0.999958094925527
Npm3-ps1	1.50490199065347	-3.3497461067571e-05	0.0740154232792212	0.970756144456285	NA
Ankub1	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Gsdmd	1221.14910031992	0.0526128142013957	0.0951594111279765	0.066675583075179	0.73481830957292
Azi2	4045.03451511267	-0.0510076687446163	0.0800684098927411	0.178320777413231	0.946626467998031
Hadh	1560.10970046252	0.00140813796022872	0.0690731369889937	0.956593968920816	0.999958094925527
Acsf3	123.608873476332	0.00521425821978886	0.0738283942193822	0.526276523046461	0.999958094925527
Gnptab	5774.17129211523	-0.0239275441695775	0.0641819311756356	0.5026950023428	0.999958094925527
Tgfbr3	233.589487489741	-0.00265215305546271	0.0731170821865626	0.819623264789515	0.999958094925527
Tgfbr2	11987.8647656496	-0.146485723812488	0.0992055895690738	0.0147692772186011	0.395624977856343
Chml	58.4964954849065	-0.00909057943986517	0.0746840170937686	0.0753295842219124	0.760746020878434
4930581F22Rik	185.662726474934	0.0128538195598132	0.0749043398131989	0.22915087050183	0.985096038184658
Cyp2c37	0.894162665879431	0.000339687122815762	0.0740235351955916	0.646335679504403	NA
Alg11	2692.29923821056	-0.0916646796624947	0.127297709443028	0.045115306399778	0.623833987914523
Alg14	241.901434600701	0.00777256666659471	0.073611202078159	0.521331803739474	0.999958094925527
Snord32a	6.87562970337557	0.000912372733680563	0.0740106846935295	0.548001742041959	NA
6430550D23Rik	7.47320316195431	-0.000799248727388763	0.0740116797287	0.491058055995239	NA
Rhbdl2	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Hsp90ab1	34754.5247684699	-0.167395722126246	0.0750931083672524	0.002922486894214	0.167057181460166
Gucy1a3	6.2152883671093	0.000362969051232007	0.0739991300248468	0.845224731595968	NA
Gucy1a2	5.13020948896575	-0.000677955809507169	0.0740274602771182	0.315606947081847	NA
Gm2694	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Tac2	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Tac4	1.28356546793226	-8.2117071494239e-05	0.0740215764669217	0.794299318431457	NA
Rhobtb2	2424.52302426154	-0.00459612491010005	0.0679940525512003	0.865234007685696	0.999958094925527
Rhobtb3	5.8120573282163	0.000715192691197328	0.0740275482344827	0.301266442310661	NA
Tbck	2792.67095179916	-0.00541941886214513	0.065818069755705	0.857332080015039	0.999958094925527
Tbce	688.384143534805	0.00155696135404719	0.0713732348045411	0.936796054034386	0.999958094925527
Tbcd	1570.3889841516	0.014380410944165	0.0704872157703408	0.578575626095057	0.999958094925527
Tbcc	1057.26630512767	0.00658679586053451	0.0704764003314738	0.772992731833215	0.999958094925527
Tbcb	1452.83542000485	0.00177731884290698	0.0689388387318963	0.945404061384507	0.999958094925527
Tbca	1414.05127108324	0.0128972721186375	0.0717525939060031	0.561856006516747	0.999958094925527
Tmem44	1.55137234991865	-0.000355427845901013	0.0740194825971501	0.672322687864087	NA
Tmem40	1.564784665289	0.000374783626629188	0.0740239650286984	0.578577625992972	NA
Tmem43	4823.20336730827	-0.00234883231717348	0.0624885457466169	0.942902468538305	0.999958094925527
Tmem42	472.261063666823	0.00327371997451541	0.0722371228854592	0.842186418159564	0.999958094925527
Rab40c	1048.5174409575	0.0140590668193849	0.0719391206756896	0.534985804002995	0.999958094925527
Rab40b	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Lacc1	0.447081332939716	0.000311020470432804	0.0740230003598718	0.733642554690372	NA
Gm17769	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Gm17762	7.04754488954082	0.000364113500260702	0.0740142331724131	0.584308961462484	NA
Scx	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
1700025N23Rik	1.45622748763964	0.00051443427201348	0.0740215690235499	0.62356774127311	NA
Arl2bp	5550.50105669585	-0.0282105154201381	0.0658585222291181	0.432578794529891	0.999958094925527
Rtbdn	1.04569720069436	-0.000451369440022946	0.0740205570951933	0.695140944486943	NA
Tecrl	5.17394590275417	0.000708104731217948	0.074027465715996	0.347619851440949	NA
Med14	3407.5041766205	-0.0806701023186149	0.108148891433783	0.0659182353687172	0.73160255788622
Rpl8	20560.0569857891	-0.0378324109117087	0.0581976172621664	0.335489238451462	0.999958094925527
Rpl9	14160.8180338456	0.0208659726509643	0.0580424709485881	0.577657837633032	0.999958094925527
Rpl6	11239.0349361008	0.00851860349786784	0.0565232073768245	0.817454154426031	0.999958094925527
Rpl7	25275.0112812244	0.00221624974386894	0.0530616273706452	0.953147313370505	0.999958094925527
Rpl4	62070.6795966009	-0.0949612333080583	0.0628863160465097	0.0364582284792715	0.565118612416729
Rpl5	1800.71363353727	-0.0019760760143393	0.0682019709635932	0.939136010412825	0.999958094925527
Rpl3	32212.8717114585	-0.0340042243343462	0.054048349654513	0.378299213477214	0.999958094925527
Mecr	389.734941758223	0.0106245656110019	0.0735361577785174	0.47994875522171	0.999958094925527
Cntn3	2.00757805656746	-3.18698086368937e-05	0.0740194024300723	0.925087559853697	NA
Cntn1	2.48741641262968	0.000369924611561541	0.0740219542494126	0.759750149169863	NA
Cntn6	1.45622748763964	0.00051443427201348	0.0740215690235499	0.62356774127311	NA
Mir302a	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Mir302b	0.469919042791485	0.000612245932845332	0.0740246296293494	0.642706019481118	NA
Mir302c	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Espl1	154.12345251932	0.0132951024856923	0.0751764024897336	0.169405057731672	0.943685882059332
Fhod1	120.868271004874	0.00251658365289905	0.0735871124843723	0.77101348506048	0.999958094925527
Nat9	138.370342753574	0.000104446269175908	0.0734677421631339	0.994940475369036	0.999958094925527
Fhod3	2.1032168376358	0.000735557786041422	0.0740280105843891	0.356784894421893	NA
Cass4	9.46105749267779	-0.00115727169351497	0.0739965890715187	0.631291139182341	0.999958094925527
Nat3	2.7101621395379	0.000441909688848113	0.074024551043704	0.526774365232201	NA
Nat2	131.419509804442	-0.00113531951400108	0.073474939475442	0.896346771337204	0.999958094925527
Dnmt1	6983.02261671027	0.0360373151530249	0.0666758005395305	0.341316221575391	0.999958094925527
Olfr1450	0.985513505286509	0.000375822081304742	0.0740237965661729	0.644690671048523	NA
Pomt1	184.854118151028	0.0026015230291991	0.0733119984840033	0.809308979366046	0.999958094925527
Pomt2	295.107069793197	-0.0249745170438315	0.0791352954282565	0.0607623020875576	0.711046051199993
Sdr39u1	2024.0243721762	-0.0228602634609836	0.0714098320945697	0.429195636431044	0.999958094925527
Fat3	0.962675795434739	0.00066397436220103	0.0740259563019683	0.519567210262267	NA
Fat2	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Fat4	1.01135029844857	-7.55333923772756e-06	0.0740216002860492	0.972578780174672	NA
Tspan2	340.675063287847	0.00232100464412182	0.0726775002882575	0.871284158684498	0.999958094925527
Tspan3	854.317501453279	0.00421854241510787	0.070995271888983	0.839457230687367	0.999958094925527
Tspan1	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Tspan6	62.601699362789	0.00371613285614482	0.0738955362140881	0.55843135969011	0.999958094925527
Tspan4	167.152541849526	0.0108681270886917	0.0745072892215895	0.284745554960049	0.999958094925527
Tspan5	1582.57741476382	-0.00761766565751	0.0690754822430022	0.766860904057437	0.999958094925527
Tspan8	1.564784665289	0.000374783626629188	0.0740239650286984	0.578577625992972	NA
Tspan9	4.27291111293381	-0.000534246883867627	0.0740220734593545	0.64795939105365	NA
Ccin	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Prm1	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Gm14440	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Gm15319	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Wdr86	3.83826648086652	0.000460804140685026	0.0740132182986661	0.78519677605796	NA
Pcp4l1	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Wdr81	1294.72989296106	-0.022773170318322	0.074302897334663	0.343540962371256	0.999958094925527
Wdr82	2839.10568532306	-0.0363835408898641	0.0754566610230962	0.266877567309101	0.999958094925527
Wdr83	403.099884262372	0.0166726864402675	0.0752308345208521	0.258895606910143	0.999958094925527
4930579G24Rik	384.092935286662	0.00361252727326075	0.0732771891275384	0.739883486697289	0.999958094925527
Wdr89	438.617508683843	0.00294684075682947	0.0723495229671994	0.853053119691559	0.999958094925527
Msmo1	751.433501304327	-0.0221228574184199	0.0760567197826845	0.248659929715457	0.999721672012881
Pitpna	11791.2261125554	-0.0424339943653772	0.0641111686444864	0.285285439213576	0.999958094925527
Pitpnb	2221.33602765963	0.0108280976582786	0.0681469445425395	0.703561791976032	0.999958094925527
Itih5	71.2946546139164	0.00507270575349985	0.0740164978777132	0.412257462941327	0.999958094925527
Slc1a7	4.14874836644251	-0.000574724253993842	0.07402592345015	0.377712357560211	NA
Gamt	10.0159010637052	-0.000399676183492385	0.0739769187715443	0.876092973174561	0.999958094925527
Cfap126	40.3276906865555	0.00150213969123861	0.0738770859061206	0.767998436739917	0.999958094925527
Scpep1	787.979993785473	-0.003396328797379	0.0712022109909922	0.861507545310994	0.999958094925527
Gm13251	30.8048219296652	-0.00310166960199706	0.0739997348742525	0.457958931321224	0.999958094925527
Zfp628	139.105917539261	0.00853979767391837	0.0742525332130713	0.31483902293478	0.999958094925527
Zfp629	45.308406777738	0.00342566542857318	0.0739570087902255	0.515470261440892	0.999958094925527
Zfp626	316.275765304541	0.000318417201359714	0.0727219715812923	0.984029218827066	0.999958094925527
Zfp622	2024.53498611194	-0.0375889878908321	0.0791217573315419	0.210228556459363	0.978799908035859
Zfp623	376.893466405137	-0.027717022855246	0.0803750109400285	0.0550114598249212	0.688096625224303
Mbtps2	283.476468189796	-0.000159894038693442	0.0728875863035308	0.986826637348893	0.999958094925527
Mbtps1	3306.26780934077	-0.00548257719358389	0.0653813858664226	0.858053278320253	0.999958094925527
Plcl2	4679.37518457907	0.039061840076472	0.0719965100357898	0.285395975268568	0.999958094925527
Plcl1	62.3474243557056	-0.00848356731584312	0.0745192476638183	0.153312146084741	0.932284999856393
Sall2	33.6572010981562	0.00533291025951712	0.0741903613972042	0.223502235858841	0.984943272521421
2810471M01Rik	1.23189188160814	0.000402200840669588	0.0740240586013435	0.61728158002977	NA
Gm16157	49.6643792912051	-0.00380189430328651	0.0739595199270575	0.492969940575467	0.999958094925527
Rap2b	1408.95969813612	0.0243229498131025	0.0742928877533158	0.340985345104466	0.999958094925527
Rap2c	2049.54086246151	0.00227856912500074	0.0683704199130453	0.93251244279707	0.999958094925527
Pdxk	1735.74712406144	0.0362398162147469	0.0789454740001812	0.213985898261072	0.979858774993258
Ctdspl2	2712.48844982223	-0.0011856391768025	0.066434095261479	0.966172369075758	0.999958094925527
Pdxp	465.153796450044	0.00258817312802352	0.0723181323861275	0.871362170367799	0.999958094925527
Ache	0.894162665879431	0.000339687122815762	0.0740235351955916	0.646335679504403	NA
Gabpa	2745.69959867193	-0.0619764541984671	0.0968697697183559	0.0884306505215197	0.799153541437667
Atg4d	2165.87963571088	0.00243495007280579	0.0674540872871055	0.931915984952185	0.999958094925527
4930465M20Rik	1.04790134444301	-0.000683345795134145	0.0740268991669349	0.474334155819552	NA
Rdm1	1195.30238632123	0.00011604028132653	0.0696900484916063	0.997832952194184	0.999958094925527
Mir1894	12.3133287725492	6.28468779994126e-05	0.0739660526015474	0.990556522483428	0.999958094925527
Adcyap1	1.564784665289	0.000374783626629188	0.0740239650286984	0.578577625992972	NA
Impad1	1028.58329397205	-0.052427652216064	0.0967798872360219	0.0487242844924679	0.653650412327758
Mir1898	36.9796690158691	0.000929303639702398	0.0738816551776883	0.84701202095308	0.999958094925527
Cyfip1	1224.84037413204	0.0300708642157167	0.0785287588875493	0.196751290701359	0.966729016367081
Cyfip2	19392.7834110638	-6.78017983321044e-05	0.0532648659045368	0.997596459592942	0.999958094925527
Abr	4491.99695002649	7.84727565233803e-05	0.0634107006711307	0.999393510464181	0.999958094925527
Kctd20	3211.33218173078	-0.00660677652878927	0.0651387913463663	0.831786502704021	0.999958094925527
Kctd21	86.3632983482095	0.00441799520213545	0.0738577173322182	0.547604610114152	0.999958094925527
Smcr8	709.188905870277	-0.0212885275341426	0.0754551809251022	0.285049609198197	0.999958094925527
Cela1	61.5286399312444	0.00320809798657001	0.0738625174805725	0.611928011914049	0.999958094925527
Mmp14	5.29210914982123	0.000454523264577995	0.07401642589714	0.814001151640936	NA
Mmp15	2.25824437455035	0.000674510448047607	0.0740265795345887	0.400539204247945	NA
Mmp16	367.391763759293	0.0118240586341333	0.0741573720359454	0.372007489424374	0.999958094925527
Mmp17	59.5576261641913	0.0043498784668946	0.073995550094314	0.437403913807962	0.999958094925527
Mmp11	15.552503135091	0.00239145307571576	0.0740366887824913	0.305429831309997	0.999958094925527
Mmp12	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Mmp19	3.97388898092868	0.000303725161068504	0.074017462122737	0.58226269703847	NA
Klrb1f	208.643294405885	0.0225508216681632	0.0784135960600302	0.0385111349002645	0.575258783188015
Klrb1b	8.1304864186137	0.00105269776387539	0.0740334077919304	0.207099739636623	NA
Klrb1c	4152.18124117868	0.0480302220226362	0.0782604444076872	0.198621035274347	0.966962309870668
Gpsm2	626.588827674783	0.0249525769230771	0.0785663230186772	0.10224594219646	0.844272323699174
Gpsm3	1535.37886968324	0.105009239342336	0.187424151548465	0.0191370455143817	0.435945234330978
Gpsm1	547.170839641416	-0.00767318998024443	0.072735221622138	0.628782538016675	0.999958094925527
Ppef2	1.96269757642556	0.000178709735504862	0.0740138588798286	0.886443056243559	NA
Oma1	907.415855591969	-0.0112480687729093	0.0718510815305414	0.591510063698467	0.999958094925527
Bod1l	5032.66462718602	0.0266773890878633	0.0659642954664884	0.453023570531637	0.999958094925527
Dreh	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Poteg	0.810033077205118	-0.000398724597043224	0.0740243069632022	0.631329514624404	NA
Shroom4	2.45894733116844	0.000382127695922042	0.0740240947039194	0.527920719087811	NA
Vangl1	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Maea	2905.66522369682	-0.0426829090767353	0.0798522551850746	0.198378387232551	0.966729016367081
Csl	1.24640015731245	-0.000250257254854104	0.0740192965574476	0.730260345309855	NA
Kalrn	12.7245268752779	-0.00109736208725542	0.0739809160445464	0.69280347751015	0.999958094925527
Mael	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Sin3b	2024.25308754181	-0.027747653993374	0.0736752013059959	0.338654274488451	0.999958094925527
Ercc6l	237.002820865106	-0.00906087691542288	0.0738466920153508	0.445788695047898	0.999958094925527
Coasy	684.930118863525	0.00535150792327647	0.071649053721129	0.77926648305862	0.999958094925527
Stk38	10026.8325802222	0.0541861893645801	0.0734040704520304	0.187119747945136	0.953043903758868
Dmpk	2.46378376321627	0.000439723137978991	0.0740245179355582	0.537190396154591	NA
Stk39	1027.80668533137	0.0211660265101279	0.0743126636801479	0.351359961597487	0.999958094925527
Tor4a	6072.7382743768	-0.0616013052787479	0.0800482742582314	0.142603398515501	0.916944457515982
Gm6225	4.85041171887674	-0.00016470742008246	0.0739994712981313	0.924676482610921	NA
Snrnp35	82.2670127501498	0.00289085892596098	0.0737940581159168	0.668454783564334	0.999958094925527
Cd274	2132.68260103556	0.0381163752219356	0.0783606539754717	0.224072351517408	0.985096038184658
Fignl1	315.978056602927	0.0374388988922557	0.087341548456094	0.0112247270051984	0.346248085974835
Dynlrb2	0.929918772312231	0.000135956449387126	0.0740189953040139	0.89190621092434	NA
Nrk	4.77889950601114	0.00064202241957098	0.0740153246272854	0.532545696813271	NA
Nrm	1600.01920677293	0.00356599228202532	0.0685985536518581	0.892530302778754	0.999958094925527
Pim1	767.198172263138	0.0375147389131646	0.0849365825156713	0.0752916052000717	0.760746020878434
Atad3aos	36.1638048910953	-0.00212888583898718	0.0739369742801638	0.606877230845803	0.999958094925527
Nrp	221.855286418	-0.00435565036223631	0.0733156874524573	0.697479193352942	0.999958094925527
Rara	1872.43658448647	0.0177674252253829	0.0702380288763079	0.525758220909431	0.999958094925527
Rarb	25.974085830613	6.17878511562692e-05	0.0739052157675309	0.993210176294063	0.999958094925527
Brd4	3360.01603379787	-0.00687973545255156	0.0661110638058908	0.818440591489491	0.999958094925527
Rarg	313.835710564351	0.00310367911665282	0.072866877050192	0.818277034003266	0.999958094925527
Ufm1	798.24417266243	-0.00594247414648826	0.0713336428703828	0.765215148767278	0.999958094925527
Rhbg	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Fbn2	4.49045905792162	-9.80837437443672e-05	0.0740004359295936	0.952988865728219	NA
Fbn1	1.56208660275103	-0.000311320697448899	0.0740188500023381	0.725467988715779	NA
Rars	2398.61706987346	-0.00761300940026804	0.0671532140352687	0.791538877194086	0.999958094925527
Gm38397	0.693459709261343	0.000606422588571615	0.0740250564019089	0.56622086344844	NA
Wnt5b	3.11156127483189	-0.000463118281605391	0.074024868126263	0.466604199270977	NA
Col11a2	41.3497763103159	-0.00144566466154823	0.0739590324157931	0.604443017295564	0.999958094925527
Crat	211.591355598521	0.0019256943724261	0.0733384148622673	0.851402213593684	0.999958094925527
Pcdh9	0.469919042791485	0.000612245932845332	0.0740246296293494	0.642706019481118	NA
9430015G10Rik	557.775621697646	-0.0163243612640749	0.0744471230560942	0.343830032442217	0.999958094925527
Pcdh7	1.47827025792976	0.000400987340731161	0.0740241037713717	0.595224421360615	NA
4931430N09Rik	1.47827025792976	0.000400987340731161	0.0740241037713717	0.595224421360615	NA
Kcnv2	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Scfd1	2260.24920607404	0.000767438031300601	0.0681463305556743	0.978452638670531	0.999958094925527
Scfd2	968.003059447762	-0.0113119241289588	0.0717072768517764	0.596520308519209	0.999958094925527
Ipmk	1268.34067100599	0.0231613911281753	0.0740227006965027	0.356039314015937	0.999958094925527
Ogdhl	1.00914615469992	0.000189752190575607	0.0740193120738304	0.891455943553575	NA
Maml2	3890.93602498877	-0.0244792758901009	0.067627922856646	0.466375480239769	0.999958094925527
Maml3	7.96277337840881	8.99472528212287e-05	0.0740029676039076	0.953751501082607	NA
Mypop	248.068304393217	-0.00429178584321138	0.0731924874057674	0.718169045855583	0.999958094925527
Maml1	428.855500781948	0.000925109798401229	0.0724582215455242	0.952343838170758	0.999958094925527
Gm20594	4.68957213541643	0.000457203698370433	0.0740026566745669	0.835815456890805	NA
Qk	2354.83133639437	-0.0657476073186661	0.100230551887877	0.0803563973240298	0.777210365872035
D830005E20Rik	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Oprm1	4.78519869340403	-0.00142091391865223	0.0740428745423978	0.109019642260111	NA
Cml1	130.312384943901	0.00309902688819924	0.0735902455006919	0.726195613160308	0.999958094925527
Ppp2r5d	1627.20473448115	-0.00624140688267131	0.0689622722396663	0.806714998820152	0.999958094925527
Ppp2r5e	2120.30902425188	-0.0330799150451586	0.0761606592920745	0.266738460930483	0.999958094925527
Ppp2r5a	10192.7611369819	-0.103505214084948	0.0884606316497135	0.0438273464861327	0.61383975201621
Ppp2r5b	603.158722631877	-0.0220035423944614	0.0762676186925145	0.233072373939783	0.985547457270027
Ppp2r5c	17796.4023425359	-0.0741112908867291	0.0705740510236452	0.0985981781484136	0.837804007353554
Tmem184b	1166.04505543931	0.00322823150784362	0.0700553530888047	0.889548124374626	0.999958094925527
Tmem184c	1200.77539449933	0.00974805332196475	0.0717781136677017	0.632896361438631	0.999958094925527
9430083A17Rik	11.6732050809162	0.0010338495005398	0.0740046762351212	0.529587136393233	0.999958094925527
1700028K03Rik	17.6699095594396	0.00113711163392415	0.0739570497524191	0.746564434892829	0.999958094925527
Atpaf2	1140.06973236889	-0.0345858908447162	0.080476320870596	0.170124732656527	0.945140739028544
Atpaf1	675.639234711068	-0.0154964584882035	0.0737622367349193	0.40557680349934	0.999958094925527
9330159F19Rik	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Nifk	1680.63813164356	-0.0163133828457288	0.0704678479272973	0.541506408805549	0.999958094925527
Hdac11	36.2716274582833	-0.00129734423495241	0.0738802689941075	0.784706819281418	0.999958094925527
Tspyl4	942.865826192941	-0.0396453510992744	0.0850596914182362	0.10134541955031	0.842650404225814
Tspyl5	1.11770333234929	0.000364611187222753	0.0740237887463814	0.61897598281943	NA
Tspyl1	3935.39228244832	-0.0931592344624655	0.115330710023897	0.0528363392028573	0.677291571305296
Tspyl2	672.552873571445	0.00923327056305741	0.0723968376983359	0.614136018533938	0.999958094925527
Tspyl3	2399.03439181419	-0.0250532488326259	0.0716832296110815	0.400712332169691	0.999958094925527
Kdelc1	457.819859453676	0.000107539231245143	0.0722319526824584	0.99693233167477	0.999958094925527
Ccdc171	354.465814926274	0.0179481766679875	0.0757487124009473	0.216689789909708	0.981500037367186
Ccdc172	0.516389402056667	-2.81613032276112e-05	0.0740184918261992	0.972038779690992	NA
Ccdc173	23.9565707925555	-0.0029931952345584	0.0740202318268717	0.422289269057473	0.999958094925527
Ccdc174	888.476421337162	0.0250008521214752	0.0763099509460296	0.259580481944161	0.999958094925527
Ccdc176	25.0382770144355	-0.00280778359892249	0.0740125990685572	0.423834789500501	0.999958094925527
Cars2	649.521880983521	-0.0114681794735849	0.0727418111157135	0.535394821678421	0.999958094925527
Sacm1l	5442.71727941356	-0.0548763176288176	0.0780355183389671	0.172375824008009	0.945839466567858
Sqstm1	3112.65311065053	-0.00168698525339358	0.0652835309804583	0.954897204123282	0.999958094925527
Saal1	600.5895254167	0.00390694594507061	0.0718413934436467	0.828674071358002	0.999958094925527
Papolg	2544.25773100255	-0.0594411677906525	0.0933017718982751	0.102623868418617	0.844887074927851
Papola	9640.58802122586	-0.261988264490137	0.099880121580339	0.000543304546367234	0.0554774309012764
Papolb	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
4930558J18Rik	5.31813206305811	0.000810380782688707	0.0740167105331555	0.44897640808508	NA
9330175E14Rik	236.799504981226	0.0111570567250013	0.0742792848938015	0.351012810015377	0.999958094925527
Gm11974	288.122328669949	0.00245278603409768	0.0728902858355723	0.853262948598893	0.999958094925527
Ppapdc1b	121.065996580508	-0.00626254591826835	0.0741306250459998	0.284950859092141	0.999958094925527
Wwp2	4633.65807142456	-0.0125427986431955	0.0646670615698242	0.701097727341503	0.999958094925527
Wwp1	2316.7384238004	-0.00312991079034139	0.0668910825787671	0.911822952608045	0.999958094925527
Usp29	1.30358476941002	-6.66810639137513e-05	0.0740218068377535	0.79462744475048	NA
Usp28	1223.2241319926	-0.0125625918871246	0.071045103675666	0.595192162323956	0.999958094925527
Usp26	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Usp25	13628.2395878699	-0.0494708480814751	0.0640570115402443	0.226349893931712	0.985096038184658
Usp24	6126.88119920702	-0.0140966630819812	0.0627158188966051	0.68251459856032	0.999958094925527
Usp22	3172.57421365485	-0.0223256012264742	0.0682801921413633	0.488625911570707	0.999958094925527
Usp21	1348.39442351158	-0.0281784547640305	0.0764800665222571	0.26058899374123	0.999958094925527
Usp20	1187.540147417	0.00542543105758827	0.0700476148704773	0.817644590521037	0.999958094925527
4931428F04Rik	60.9539868386721	-0.00434795157927707	0.0739623232088129	0.472273872166144	0.999958094925527
Stom	21.1787339102083	0.00331661462686182	0.0741013363401217	0.0423310282870483	0.602775679315097
Parm1	67.6346313774689	0.00384865690673286	0.0739935202121999	0.407833771111717	0.999958094925527
Alas1	1313.05037345016	0.00648995503816215	0.0707779024127111	0.766125240057198	0.999958094925527
Alas2	34.9718011411709	0.00349602367619998	0.0740113939037169	0.435524523905104	0.999958094925527
Ednrb	0.777890318707971	-0.000427534012020324	0.0740242604177982	0.629820507707377	NA
V1rd18	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Smu1	4634.41274541894	-0.181775553964201	0.148516668472572	0.0122374371295327	0.360092881960673
1700006A11Rik	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Cxcr6	29314.924270038	-0.366927534842682	0.0750626496438533	6.11649470845657e-08	2.89653133073005e-05
Cxcr5	202.76728912481	0.000479683644132643	0.0732684990448835	0.966812582668471	0.999958094925527
Ttyh3	1010.85837816429	0.0460454236049163	0.0902868817462934	0.0716340608572959	0.751212435144227
Nfix	91.6572983979264	0.00372097349340454	0.0737765823775739	0.6235961623939	0.999958094925527
Man2c1	1402.08313167861	-0.0129398716161632	0.0704429548497202	0.605984495724219	0.999958094925527
Tnfrsf13b	62.0780219153216	0.00318919871756925	0.0738806038713087	0.593175065623847	0.999958094925527
Calcoco2	0.516389402056667	-2.81613032276112e-05	0.0740184918261992	0.972038779690992	NA
2310057M21Rik	400.440839654526	0.00408947322075256	0.0726002804484652	0.785632817672052	0.999958094925527
Tnfrsf13c	164.298186771742	0.00927360567723376	0.0741942756705939	0.357559703806129	0.999958094925527
Lrrtm1	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Zc2hc1b	0.447081332939716	0.000311020470432804	0.0740230003598718	0.733642554690372	NA
Zc2hc1c	7.83737121238971	-0.0025815427350103	0.0740793110492785	0.114429599555939	NA
Zc2hc1a	16.2976228747921	-0.000448766914186706	0.0739749023938667	0.852822651588773	0.999958094925527
Vaultrc5	7.37218047889075	0.000719554560452988	0.0740005114373794	0.697429876021262	NA
Zfp87	2387.76472188484	-0.0305438644344659	0.0740489916238063	0.315487485670767	0.999958094925527
Col17a1	0.540022051470079	-0.000385144364989543	0.0740240173466055	0.681449811079217	NA
Bcap31	5268.49792022466	0.0441499513691029	0.0741611796404075	0.23980159304593	0.990823721834426
Camk2d	2799.20891304686	0.240254045954076	0.184962252193825	0.00732635034483789	0.289824606279619
